cohort,exposure,ses,age,process,origin_state,destination,annual_hazard,sensitivity
CHARLS,wealth,low,60,recovery,D1,R1,0.221441498593118,unweighted
CHARLS,wealth,low,61,recovery,D1,R1,0.217648947055742,unweighted
CHARLS,wealth,low,62,recovery,D1,R1,0.213864519802207,unweighted
CHARLS,wealth,low,63,recovery,D1,R1,0.210034257172048,unweighted
CHARLS,wealth,low,64,recovery,D1,R1,0.206108244826015,unweighted
CHARLS,wealth,low,65,recovery,D1,R1,0.202040782664558,unweighted
CHARLS,wealth,low,66,recovery,D1,R1,0.197790659611904,unweighted
CHARLS,wealth,low,67,recovery,D1,R1,0.193321513510916,unweighted
CHARLS,wealth,low,68,recovery,D1,R1,0.188602253421548,unweighted
CHARLS,wealth,low,69,recovery,D1,R1,0.183607519378081,unweighted
CHARLS,wealth,low,70,recovery,D1,R1,0.178318152394994,unweighted
CHARLS,wealth,low,71,recovery,D1,R1,0.172727178928688,unweighted
CHARLS,wealth,low,72,recovery,D1,R1,0.166855302860808,unweighted
CHARLS,wealth,low,73,recovery,D1,R1,0.160731740417598,unweighted
CHARLS,wealth,low,74,recovery,D1,R1,0.154388046404437,unweighted
CHARLS,wealth,low,75,recovery,D1,R1,0.147857778790892,unweighted
CHARLS,wealth,low,76,recovery,D1,R1,0.141176124520419,unweighted
CHARLS,wealth,low,77,recovery,D1,R1,0.134379492521347,unweighted
CHARLS,wealth,low,78,recovery,D1,R1,0.127505080899004,unweighted
CHARLS,wealth,low,79,recovery,D1,R1,0.120590426145486,unweighted
CHARLS,wealth,low,80,recovery,D1,R1,0.113672942878216,unweighted
CHARLS,wealth,low,81,recovery,D1,R1,0.106792257672757,unweighted
CHARLS,wealth,low,82,recovery,D1,R1,0.099996716230334,unweighted
CHARLS,wealth,low,83,recovery,D1,R1,0.0933321555043486,unweighted
CHARLS,wealth,low,84,recovery,D1,R1,0.0868385815269875,unweighted
CHARLS,wealth,low,85,recovery,D1,R1,0.0805501389032167,unweighted
CHARLS,wealth,low,86,recovery,D1,R1,0.0744952007970761,unweighted
CHARLS,wealth,low,87,recovery,D1,R1,0.0686965624563529,unweighted
CHARLS,wealth,low,88,recovery,D1,R1,0.0631717206285059,unweighted
CHARLS,wealth,low,89,recovery,D1,R1,0.0579332211980821,unweighted
CHARLS,wealth,low,90,recovery,D1,R1,0.0529890579244952,unweighted
CHARLS,wealth,low,91,recovery,D1,R1,0.048346552452035,unweighted
CHARLS,wealth,low,92,recovery,D1,R1,0.0440206739827951,unweighted
CHARLS,wealth,low,93,recovery,D1,R1,0.0400204312038364,unweighted
CHARLS,wealth,low,94,recovery,D1,R1,0.0363465147056094,unweighted
CHARLS,wealth,low,95,recovery,D1,R1,0.0329929954673804,unweighted
CHARLS,wealth,low,96,recovery,D1,R1,0.0329929954673804,unweighted
CHARLS,wealth,low,97,recovery,D1,R1,0.0329929954673804,unweighted
CHARLS,wealth,low,98,recovery,D1,R1,0.0329929954673804,unweighted
CHARLS,wealth,low,99,recovery,D1,R1,0.0329929954673804,unweighted
CHARLS,wealth,high,60,recovery,D2,R1,0.283479559451247,unweighted
CHARLS,wealth,high,61,recovery,D2,R1,0.278624503620059,unweighted
CHARLS,wealth,high,62,recovery,D2,R1,0.273779848135774,unweighted
CHARLS,wealth,high,63,recovery,D2,R1,0.26887651624054,unweighted
CHARLS,wealth,high,64,recovery,D2,R1,0.263850609816838,unweighted
CHARLS,wealth,high,65,recovery,D2,R1,0.258643625629411,unweighted
CHARLS,wealth,high,66,recovery,D2,R1,0.253202807091627,unweighted
CHARLS,wealth,high,67,recovery,D2,R1,0.24748160498687,unweighted
CHARLS,wealth,high,68,recovery,D2,R1,0.241440218076245,unweighted
CHARLS,wealth,high,69,recovery,D2,R1,0.235046181659341,unweighted
CHARLS,wealth,high,70,recovery,D2,R1,0.228274969254856,unweighted
CHARLS,wealth,high,71,recovery,D2,R1,0.221117653642374,unweighted
CHARLS,wealth,high,72,recovery,D2,R1,0.213600739010517,unweighted
CHARLS,wealth,high,73,recovery,D2,R1,0.205761626672937,unweighted
CHARLS,wealth,high,74,recovery,D2,R1,0.197640711688305,unweighted
CHARLS,wealth,high,75,recovery,D2,R1,0.189280953477004,unweighted
CHARLS,wealth,high,76,recovery,D2,R1,0.180727396799358,unweighted
CHARLS,wealth,high,77,recovery,D2,R1,0.172026650746382,unweighted
CHARLS,wealth,high,78,recovery,D2,R1,0.163226334678393,unweighted
CHARLS,wealth,high,79,recovery,D2,R1,0.154374501143405,unweighted
CHARLS,wealth,high,80,recovery,D2,R1,0.145519046670889,unweighted
CHARLS,wealth,high,81,recovery,D2,R1,0.136710699440769,unweighted
CHARLS,wealth,high,82,recovery,D2,R1,0.12801134946992,unweighted
CHARLS,wealth,high,83,recovery,D2,R1,0.119479675187812,unweighted
CHARLS,wealth,high,84,recovery,D2,R1,0.111166890537864,unweighted
CHARLS,wealth,high,85,recovery,D2,R1,0.103116705925013,unweighted
CHARLS,wealth,high,86,recovery,D2,R1,0.0953654434121665,unweighted
CHARLS,wealth,high,87,recovery,D2,R1,0.0879422844618847,unweighted
CHARLS,wealth,high,88,recovery,D2,R1,0.0808696276322196,unweighted
CHARLS,wealth,high,89,recovery,D2,R1,0.0741635336066786,unweighted
CHARLS,wealth,high,90,recovery,D2,R1,0.0678342356405971,unweighted
CHARLS,wealth,high,91,recovery,D2,R1,0.0618911065774165,unweighted
CHARLS,wealth,high,92,recovery,D2,R1,0.0563533093240074,unweighted
CHARLS,wealth,high,93,recovery,D2,R1,0.0512323764009474,unweighted
CHARLS,wealth,high,94,recovery,D2,R1,0.0465291918714221,unweighted
CHARLS,wealth,high,95,recovery,D2,R1,0.0422361656667395,unweighted
CHARLS,wealth,high,96,recovery,D2,R1,0.0422361656667395,unweighted
CHARLS,wealth,high,97,recovery,D2,R1,0.0422361656667395,unweighted
CHARLS,wealth,high,98,recovery,D2,R1,0.0422361656667395,unweighted
CHARLS,wealth,high,99,recovery,D2,R1,0.0422361656667395,unweighted
CHARLS,wealth,low,60,recovery,D2,R1,0.223889482596649,unweighted
CHARLS,wealth,low,61,recovery,D2,R1,0.220055005288562,unweighted
CHARLS,wealth,low,62,recovery,D2,R1,0.216228742076374,unweighted
CHARLS,wealth,low,63,recovery,D2,R1,0.212356136788187,unweighted
CHARLS,wealth,low,64,recovery,D2,R1,0.208386723293401,unweighted
CHARLS,wealth,low,65,recovery,D2,R1,0.204274296288545,unweighted
CHARLS,wealth,low,66,recovery,D2,R1,0.199977189119038,unweighted
CHARLS,wealth,low,67,recovery,D2,R1,0.195458637652596,unweighted
CHARLS,wealth,low,68,recovery,D2,R1,0.190687207246098,unweighted
CHARLS,wealth,low,69,recovery,D2,R1,0.185637257585333,unweighted
CHARLS,wealth,low,70,recovery,D2,R1,0.180289417886673,unweighted
CHARLS,wealth,low,71,recovery,D2,R1,0.174636637515624,unweighted
CHARLS,wealth,low,72,recovery,D2,R1,0.168699849230404,unweighted
CHARLS,wealth,low,73,recovery,D2,R1,0.162508592235807,unweighted
CHARLS,wealth,low,74,recovery,D2,R1,0.156094770168211,unweighted
CHARLS,wealth,low,75,recovery,D2,R1,0.149492311972691,unweighted
CHARLS,wealth,low,76,recovery,D2,R1,0.142736793576139,unweighted
CHARLS,wealth,low,77,recovery,D2,R1,0.135865026399075,unweighted
CHARLS,wealth,low,78,recovery,D2,R1,0.128914619763186,unweighted
CHARLS,wealth,low,79,recovery,D2,R1,0.121923525117715,unweighted
CHARLS,wealth,low,80,recovery,D2,R1,0.114929570689932,unweighted
CHARLS,wealth,low,81,recovery,D2,R1,0.107972821117932,unweighted
CHARLS,wealth,low,82,recovery,D2,R1,0.101102156553366,unweighted
CHARLS,wealth,low,83,recovery,D2,R1,0.0943639206664403,unweighted
CHARLS,wealth,low,84,recovery,D2,R1,0.0877985617466754,unweighted
CHARLS,wealth,low,85,recovery,D2,R1,0.0814406018596638,unweighted
CHARLS,wealth,low,86,recovery,D2,R1,0.0753187278281417,unweighted
CHARLS,wealth,low,87,recovery,D2,R1,0.0694559868960319,unweighted
CHARLS,wealth,low,88,recovery,D2,R1,0.0638700692332464,unweighted
CHARLS,wealth,low,89,recovery,D2,R1,0.0585736594161532,unweighted
CHARLS,wealth,low,90,recovery,D2,R1,0.0535748395733076,unweighted
CHARLS,wealth,low,91,recovery,D2,R1,0.0488810122880657,unweighted
CHARLS,wealth,low,92,recovery,D2,R1,0.0445073122435511,unweighted
CHARLS,wealth,low,93,recovery,D2,R1,0.0404628477157542,unweighted
CHARLS,wealth,low,94,recovery,D2,R1,0.0367483169294416,unweighted
CHARLS,wealth,low,95,recovery,D2,R1,0.0333577253199413,unweighted
CHARLS,wealth,low,96,recovery,D2,R1,0.0333577253199413,unweighted
CHARLS,wealth,low,97,recovery,D2,R1,0.0333577253199413,unweighted
CHARLS,wealth,low,98,recovery,D2,R1,0.0333577253199413,unweighted
CHARLS,wealth,low,99,recovery,D2,R1,0.0333577253199413,unweighted
CHARLS,wealth,high,60,relapse,R1,D2,0.150043984887031,unweighted
CHARLS,wealth,high,61,relapse,R1,D2,0.152092535319736,unweighted
CHARLS,wealth,high,62,relapse,R1,D2,0.154221472412863,unweighted
CHARLS,wealth,high,63,relapse,R1,D2,0.156486566886257,unweighted
CHARLS,wealth,high,64,relapse,R1,D2,0.158946946147007,unweighted
CHARLS,wealth,high,65,relapse,R1,D2,0.161665688958202,unweighted
CHARLS,wealth,high,66,relapse,R1,D2,0.16471065956756,unweighted
CHARLS,wealth,high,67,relapse,R1,D2,0.168155613871897,unweighted
CHARLS,wealth,high,68,relapse,R1,D2,0.172081620396497,unweighted
CHARLS,wealth,high,69,relapse,R1,D2,0.176578852623634,unweighted
CHARLS,wealth,high,70,relapse,R1,D2,0.181748827413453,unweighted
CHARLS,wealth,high,71,relapse,R1,D2,0.18767174762105,unweighted
CHARLS,wealth,high,72,relapse,R1,D2,0.194293440597598,unweighted
CHARLS,wealth,high,73,relapse,R1,D2,0.201513868576843,unweighted
CHARLS,wealth,high,74,relapse,R1,D2,0.209216004354794,unweighted
CHARLS,wealth,high,75,relapse,R1,D2,0.217261927897174,unweighted
CHARLS,wealth,high,76,relapse,R1,D2,0.225489704426692,unweighted
CHARLS,wealth,high,77,relapse,R1,D2,0.233711331342042,unweighted
CHARLS,wealth,high,78,relapse,R1,D2,0.241712096839348,unweighted
CHARLS,wealth,high,79,relapse,R1,D2,0.249251722041631,unweighted
CHARLS,wealth,high,80,relapse,R1,D2,0.256067649448098,unweighted
CHARLS,wealth,high,81,relapse,R1,D2,0.261923728434498,unweighted
CHARLS,wealth,high,82,relapse,R1,D2,0.266753565086134,unweighted
CHARLS,wealth,high,83,relapse,R1,D2,0.270547653546532,unweighted
CHARLS,wealth,high,84,relapse,R1,D2,0.273311782392002,unweighted
CHARLS,wealth,high,85,relapse,R1,D2,0.27506597523034,unweighted
