cohort,exposure,process,term,estimate,hazard_ratio,sensitivity
HRS,education,death_post,period_factor4,-0.077434478359185,0.925487661880242,pre_pandemic_end_before_2020
HRS,education,death_post,period_factor5,-0.101388168413651,0.903582222725559,pre_pandemic_end_before_2020
HRS,education,death_post,period_factor6,-0.160820916158052,0.851444537413584,pre_pandemic_end_before_2020
HRS,education,death_post,period_factor7,-0.0825735056035871,0.92074375554382,pre_pandemic_end_before_2020
HRS,education,death_post,period_factor8,-0.151293509249127,0.859595362440128,pre_pandemic_end_before_2020
HRS,education,death_post,period_factor9,-0.0725873931598044,0.929984468827467,pre_pandemic_end_before_2020
HRS,education,death_post,proxy_factorself,-0.78163529474987,0.457656994959794,pre_pandemic_end_before_2020
HRS,education,death_post,seslow,0.0999208154378178,1.10508340906509,pre_pandemic_end_before_2020
HRS,education,death_post,sesmiddle,0.136624131843604,1.14639717333851,pre_pandemic_end_before_2020
HRS,education,death_post,sex_factormale,0.461100160515887,1.58581767964314,pre_pandemic_end_before_2020
HRS,education,death_pre,(Intercept),-5.79670865554603,0.00303753588757417,pre_pandemic_end_before_2020
HRS,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.78334071202497,5.94969948777035,pre_pandemic_end_before_2020
HRS,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",2.39787275272389,10.9997522819701,pre_pandemic_end_before_2020
HRS,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",4.275572280857,71.9212867101961,pre_pandemic_end_before_2020
HRS,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.74126225697964,15.5065459942142,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor10,-0.67314413270803,0.510102224727051,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor11,-0.424281690986332,0.654239562561853,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor12,-0.401031992029037,0.669628637916424,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor13,-0.516996678339666,0.596308768365814,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor14,11.3572962822826,85587.6505359872,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor3,0.0610172831853402,1.06291728462488,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor4,-0.0864479807037016,0.917183258771473,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor5,0.0113978912991157,1.01146309475397,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor6,-0.29447227696421,0.744924597626625,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor7,-0.34311841304756,0.709554186111866,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor8,-0.305283511341501,0.736914421176605,pre_pandemic_end_before_2020
HRS,education,death_pre,period_factor9,-0.445422997922282,0.640553266017387,pre_pandemic_end_before_2020
HRS,education,death_pre,proxy_factorself,-0.0331061951983146,0.967435817095296,pre_pandemic_end_before_2020
HRS,education,death_pre,seslow,0.548480122119924,1.73062068586329,pre_pandemic_end_before_2020
HRS,education,death_pre,sesmiddle,0.39371142514872,1.48247268260812,pre_pandemic_end_before_2020
HRS,education,death_pre,sex_factormale,0.677879858959654,1.96969726619646,pre_pandemic_end_before_2020
HRS,education,onset,(Intercept),-3.27696704669841,0.0377425547955062,pre_pandemic_end_before_2020
HRS,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.16608552976791,3.20940489749931,pre_pandemic_end_before_2020
HRS,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.49299593189161,4.45040868769067,pre_pandemic_end_before_2020
HRS,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.07252203177236,7.94483499823474,pre_pandemic_end_before_2020
HRS,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.01907282463024,7.53133882362924,pre_pandemic_end_before_2020
HRS,education,onset,period_factor10,-0.662717959794004,0.515448460685995,pre_pandemic_end_before_2020
HRS,education,onset,period_factor11,-0.573800375807669,0.563380308236457,pre_pandemic_end_before_2020
HRS,education,onset,period_factor12,-0.624908565362027,0.535310372191467,pre_pandemic_end_before_2020
HRS,education,onset,period_factor13,-0.784300780515619,0.45643874109459,pre_pandemic_end_before_2020
HRS,education,onset,period_factor14,-13.6639657447445,1.1636304466682e-06,pre_pandemic_end_before_2020
HRS,education,onset,period_factor3,-0.192144598041581,0.825187539362382,pre_pandemic_end_before_2020
HRS,education,onset,period_factor4,-0.353496380582684,0.702228534241584,pre_pandemic_end_before_2020
HRS,education,onset,period_factor5,-0.435534116501395,0.646919044648117,pre_pandemic_end_before_2020
HRS,education,onset,period_factor6,-0.51343289489615,0.598437674909496,pre_pandemic_end_before_2020
HRS,education,onset,period_factor7,-0.501431945159683,0.605662762609086,pre_pandemic_end_before_2020
HRS,education,onset,period_factor8,-0.60574710788264,0.545666602494345,pre_pandemic_end_before_2020
HRS,education,onset,period_factor9,-0.441618567299249,0.642994847947948,pre_pandemic_end_before_2020
HRS,education,onset,proxy_factorself,-0.124188769946699,0.883213101055502,pre_pandemic_end_before_2020
HRS,education,onset,seslow,0.599316169888757,1.82087320662434,pre_pandemic_end_before_2020
HRS,education,onset,sesmiddle,0.257888159634162,1.29419406739191,pre_pandemic_end_before_2020
HRS,education,onset,sex_factormale,-0.0901084653647509,0.913832060767746,pre_pandemic_end_before_2020
HRS,education,recovery,(Intercept),-2.46513939576614,0.0849969933248612,pre_pandemic_end_before_2020
HRS,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",-0.595171389436043,0.551468041971153,pre_pandemic_end_before_2020
HRS,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",-1.03552848809027,0.355038697611851,pre_pandemic_end_before_2020
HRS,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-2.28176161189899,0.102104180254842,pre_pandemic_end_before_2020
HRS,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-2.48583900528045,0.0832556732513233,pre_pandemic_end_before_2020
HRS,education,recovery,origin_factorD2,0.130026188691824,1.13885820814073,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor10,0.115187717532535,1.12208405265291,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor11,-0.0319677092078423,0.968537856428877,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor12,0.0778237155679679,1.08093209037385,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor13,0.146447595745273,1.15771426007578,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor14,-15.3822201605306,2.0873086115037e-07,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor3,0.0989546767601624,1.10401626083116,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor4,0.229494728792426,1.25796423621521,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor5,0.225350441673155,1.25276165916732,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor6,0.291970503836202,1.33906351981986,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor7,0.060027613743655,1.0618658682324,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor8,0.157331112561218,1.17038307828887,pre_pandemic_end_before_2020
HRS,education,recovery,period_factor9,-0.0253292237682301,0.974988869674189,pre_pandemic_end_before_2020
HRS,education,recovery,proxy_factorself,0.956506532828855,2.60258851597043,pre_pandemic_end_before_2020
HRS,education,recovery,seslow,-0.39179453144379,0.675842964173534,pre_pandemic_end_before_2020
HRS,education,recovery,sesmiddle,-0.174683153935751,0.83972304156394,pre_pandemic_end_before_2020
HRS,education,recovery,sex_factormale,0.191980353661246,1.2116467123093,pre_pandemic_end_before_2020
HRS,education,relapse,(Intercept),-2.05409671733279,0.128208591888167,pre_pandemic_end_before_2020
HRS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.379009281443478,1.46083659435279,pre_pandemic_end_before_2020
HRS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.636513717303331,1.88988072252201,pre_pandemic_end_before_2020
HRS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",0.267524493886371,1.30672563623336,pre_pandemic_end_before_2020
HRS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",0.680375564748843,1.97461919034925,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor10,-0.190438618132866,0.826596494208072,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor11,-0.0469543814161663,0.954130922699072,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor12,-0.219833134209436,0.802652722069508,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor13,-0.185799532820395,0.830440054272074,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor14,-15.1636540558892,2.59721987753061e-07,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor4,0.0400521215385994,1.04086502426512,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor5,0.0377278542845628,1.03844858508642,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor6,-0.00169586715921845,0.998305570010961,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor7,0.0228182046409315,1.02308053134746,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor8,0.0674649382327432,1.06979275011591,pre_pandemic_end_before_2020
HRS,education,relapse,period_factor9,0.0902565445712321,1.09445502418736,pre_pandemic_end_before_2020
HRS,education,relapse,proxy_factorself,0.00431713579605793,1.0043264680515,pre_pandemic_end_before_2020
HRS,education,relapse,seslow,0.48869989492946,1.63019541629362,pre_pandemic_end_before_2020
HRS,education,relapse,sesmiddle,0.206483569723737,1.2293475355315,pre_pandemic_end_before_2020
HRS,education,relapse,sex_factormale,-0.159621422701951,0.852466452332046,pre_pandemic_end_before_2020
HRS,wealth,death_post,(Intercept),-3.17136247585596,0.0419464079842276,pre_pandemic_end_before_2020
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.23543532657692,3.43987566410622,pre_pandemic_end_before_2020
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.7542058105598,5.77885641226627,pre_pandemic_end_before_2020
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.82467930418352,16.8555386185162,pre_pandemic_end_before_2020
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.81706707232769,6.15378335487638,pre_pandemic_end_before_2020
HRS,wealth,death_post,origin_factorD2,-0.143050710864521,0.866710116161778,pre_pandemic_end_before_2020
HRS,wealth,death_post,origin_factorR1,-0.827190795470547,0.437275960133845,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor10,-0.427888062006617,0.651884381344357,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor11,-0.121061885730346,0.885979128430826,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor12,-0.0815945335704401,0.92164557928828,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor13,-0.270973519653063,0.762636691021849,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor14,11.0844893717115,65152.7226205643,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor3,0.0489297547463441,1.05014658033614,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor4,-0.0573558048506767,0.944258037999063,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor5,-0.0749424242900775,0.927796903356151,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor6,-0.129878448868222,0.87820217090105,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor7,-0.0512102746708404,0.950078872004795,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor8,-0.118632593180636,0.888134047331172,pre_pandemic_end_before_2020
HRS,wealth,death_post,period_factor9,-0.0369974837598998,0.963678560192639,pre_pandemic_end_before_2020
HRS,wealth,death_post,proxy_factorself,-0.773694231220798,0.461305746541029,pre_pandemic_end_before_2020
HRS,wealth,death_post,seslow,0.205528399654168,1.22817386017948,pre_pandemic_end_before_2020
HRS,wealth,death_post,sesmiddle,0.145361829708589,1.15645793541275,pre_pandemic_end_before_2020
HRS,wealth,death_post,sex_factormale,0.467463168771505,1.59594042202328,pre_pandemic_end_before_2020
HRS,wealth,death_pre,(Intercept),-5.76470633650031,0.0031363162501652,pre_pandemic_end_before_2020
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.89604300864218,6.65949068991384,pre_pandemic_end_before_2020
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",2.49038248903623,12.0658903087056,pre_pandemic_end_before_2020
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",4.44594525696306,85.2804516905989,pre_pandemic_end_before_2020
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.81586040558965,16.7075448628146,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor10,-0.674069240005187,0.509630543648104,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor11,-0.427501452042986,0.652136455065286,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor12,-0.413417653748087,0.66138599479584,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor13,-0.534026016920591,0.586240000009283,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor14,11.6495312273044,114637.611477823,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor3,0.0789914458538314,1.08219506477595,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor4,-0.0642208117838557,0.937797899839385,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor5,0.030190965134999,1.03065133363304,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor6,-0.273269434547891,0.760887750561071,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor7,-0.322029934476153,0.724676497193895,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor8,-0.287788878056567,0.749919900074047,pre_pandemic_end_before_2020
HRS,wealth,death_pre,period_factor9,-0.438114379368096,0.645251975123157,pre_pandemic_end_before_2020
HRS,wealth,death_pre,proxy_factorself,-0.0735718948695777,0.929069348070733,pre_pandemic_end_before_2020
HRS,wealth,death_pre,seslow,0.636147652200143,1.88918902975032,pre_pandemic_end_before_2020
HRS,wealth,death_pre,sesmiddle,0.289479928754664,1.33573263122066,pre_pandemic_end_before_2020
HRS,wealth,death_pre,sex_factormale,0.673956315654563,1.96198421481485,pre_pandemic_end_before_2020
HRS,wealth,onset,(Intercept),-3.22670210147028,0.0396881707585076,pre_pandemic_end_before_2020
HRS,wealth,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.27256397783284,3.56999422389209,pre_pandemic_end_before_2020
HRS,wealth,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.60151709599096,4.96055235281356,pre_pandemic_end_before_2020
HRS,wealth,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.2760914278513,9.73854213043416,pre_pandemic_end_before_2020
HRS,wealth,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.12766620885188,8.39525116807358,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor10,-0.694744080419709,0.499202187253191,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor11,-0.61241598005543,0.542039728693976,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor12,-0.674036381727116,0.509647289505339,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor13,-0.840501552579656,0.43149405219278,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor14,-13.7293525635081,1.08997852526606e-06,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor3,-0.182749115150802,0.832977110861002,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor4,-0.345180232526139,0.708092720626572,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor5,-0.434917007581828,0.64731838736711,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor6,-0.517944612486366,0.595743774752981,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor7,-0.50625287937828,0.602749929202542,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor8,-0.615944771502717,0.540130354408448,pre_pandemic_end_before_2020
HRS,wealth,onset,period_factor9,-0.46217907775947,0.629909527054301,pre_pandemic_end_before_2020
HRS,wealth,onset,proxy_factorself,-0.189256627936173,0.827574100807737,pre_pandemic_end_before_2020
HRS,wealth,onset,seslow,0.578633041668075,1.7835986585494,pre_pandemic_end_before_2020
HRS,wealth,onset,sesmiddle,0.222976663663238,1.2497914078425,pre_pandemic_end_before_2020
HRS,wealth,onset,sex_factormale,-0.0854066599848226,0.918138838147794,pre_pandemic_end_before_2020
HRS,wealth,recovery,(Intercept),-2.32910499632355,0.0973828661209922,pre_pandemic_end_before_2020
