cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
MHAS,population_contribution_recovery,920,80,1000,-0.599253526587498,1000,-0.594984359766462,0.409837110993648,-1.38321698808641,-0.59245326098275,0.204894007836352,0.00426916682103573,0,0.161838161838162
MHAS,population_contribution_relapse,722,278,1000,-0.306136015727713,1000,-0.356877637098644,0.569999590756878,-1.56594614299003,-0.322193117097192,0.707921976620063,-0.0507416213709313,0,0.557442557442557
MHAS,population_fdfle_gap,1000,0,1000,-3.49887945415158,1000,-3.64125839510305,1.28640286301052,-6.32462933047124,-3.61060852502615,-1.27174834492778,-0.142378940951474,0,0.001998001998002
MHAS,population_high_difficulty_years,0,1000,1000,5.47133269252975,1000,5.58105716143565,1.21995268457047,3.52499653793185,5.45247980801659,8.29800407636117,0.109724468905901,0,0.001998001998002
MHAS,population_high_fdfle,0,1000,1000,18.8973513932465,1000,19.0190815532663,1.25987593518792,16.6792035847196,18.9773792497709,21.6113195311136,0.121730160019833,0,0.001998001998002
MHAS,population_high_fdfle_percent,0,1000,1000,77.5476891847298,1000,77.4436506122097,3.95433295010994,68.8269672284006,77.6965979024725,84.7360192278016,-0.104038572520125,0,0.001998001998002
MHAS,population_high_tle,0,1000,1000,24.3686840857762,1000,24.600138714702,1.75912435075406,21.4160558985499,24.5233527697161,28.2597632515757,0.231454628925786,0,0.001998001998002
MHAS,population_low_difficulty_years,0,1000,1000,7.59272338179378,1000,7.59366286577976,0.412412273793041,6.80996579390683,7.58110946539389,8.45980502758685,0.00093948398597643,0,0.001998001998002
MHAS,population_low_fdfle,0,1000,1000,15.3984719390949,1000,15.3778231581633,0.320724782778225,14.7832458141497,15.3641681781934,16.0032508070489,-0.0206487809316229,0,0.001998001998002
MHAS,population_low_fdfle_percent,0,1000,1000,66.9755170367528,1000,66.95689582371,1.34914127768735,64.195204727796,66.9938486359537,69.5145851988421,-0.0186212130428203,0,0.001998001998002
MHAS,population_low_tle,0,1000,1000,22.9911953208887,1000,22.971486023943,0.482094488064735,22.0926518345075,22.9529813874324,24.0006147919878,-0.0197092969456634,0,0.001998001998002
MHAS,population_recovery_relapse,921,79,1000,-0.905389542315211,1000,-0.951861996865106,0.692346386083071,-2.42053507281967,-0.91458974369854,0.334716922643307,-0.0464724545498955,0,0.15984015984016
