cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
HRS,population_recovery_relapse,1000,0,1000,-1.56264304099307,1000,-1.540780812853,0.33134522951122,-2.18821020834525,-1.55194586176257,-0.854360717274125,0.0218622281400662,0,0.001998001998002
MHAS,conditional_contribution_onset,678,322,1000,-0.128559773893856,1000,-0.179155595074195,0.373627557617129,-0.987070684521528,-0.162702860361055,0.515086486840468,-0.0505958211803389,0,0.645354645354645
MHAS,conditional_contribution_post_difficulty_mortality,895,105,1000,-0.315112225767145,1000,-0.340538616665109,0.284554529282016,-0.899995483017867,-0.329703135496551,0.203171530068353,-0.0254263908979642,0,0.211788211788212
MHAS,conditional_contribution_pre_difficulty_mortality,931,69,1000,-0.577874249407966,1000,-0.572844327399062,0.380069737432066,-1.32209714540318,-0.576093785861485,0.139179561510194,0.00502992200890395,0,0.13986013986014
MHAS,conditional_contribution_recovery,207,793,1000,0.169215034380264,1000,0.200872108554171,0.244694036224914,-0.292604269910462,0.196912920288587,0.670863803844534,0.0316570741739071,0,0.415584415584416
MHAS,conditional_contribution_relapse,210,790,1000,0.214935567746763,1000,0.225776922347262,0.271487789963647,-0.287709429269585,0.23690963560709,0.757132552466523,0.0108413546004986,0,0.421578421578422
MHAS,conditional_fdfle_gap,848,152,1000,-0.63739564694194,1000,-0.665889508236933,0.656673640883939,-1.9951796756549,-0.660059670401008,0.685354431704157,-0.0284938612949932,0,0.305694305694306
MHAS,conditional_high_fdfle,0,1000,1000,18.563196567326,1000,18.5619404953789,0.513596712778524,17.5923923047499,18.551954111361,19.6227194383183,-0.00125607194714306,0,0.001998001998002
MHAS,conditional_low_fdfle,0,1000,1000,17.9258009203841,1000,17.8960509871419,0.485407729601444,16.9731899457275,17.8750642487833,18.8853570502934,-0.0297499332421758,0,0.001998001998002
MHAS,conditional_recovery_relapse,127,873,1000,0.384150602127027,1000,0.426649030901433,0.387845241275707,-0.335036240478798,0.424362771113788,1.20398671708305,0.0424984287744058,0,0.255744255744256
MHAS,hazard_ratio_death_post,105,895,1000,1.20148438887485,1000,1.23621185971735,0.202469921698473,0.887344310985485,1.21843634609186,1.64916988486985,0.0347274708425027,1,0.211788211788212
MHAS,hazard_ratio_death_pre,69,931,1000,1.23462166023068,1000,1.24217815764984,0.170239796831748,0.947383600794256,1.23435981964103,1.62079570885729,0.00755649741915998,1,0.13986013986014
MHAS,hazard_ratio_onset,322,678,1000,1.03751190029811,1000,1.0597826518255,0.11588326039447,0.862000328036056,1.0483724641818,1.3477776737677,0.0222707515273872,1,0.645354645354645
MHAS,hazard_ratio_recovery,207,793,1000,1.07952404649722,1000,1.10325325045777,0.12375665527547,0.874588484709756,1.09485665187301,1.36170395929507,0.0237292039605461,1,0.415584415584416
MHAS,hazard_ratio_relapse,790,210,1000,0.871622313210709,1000,0.877580865030205,0.152743593544553,0.625347035701585,0.857880502837956,1.22018343958986,0.00595855181949612,1,0.421578421578422
MHAS,initial_difficulty_high,0,1000,1000,0.0928305692581007,1000,0.0900355256740845,0.00930805382208825,0.0730029740211662,0.0893280693171134,0.110916834141102,-0.00279504358401618,0,0.001998001998002
MHAS,initial_difficulty_low,0,1000,1000,0.0958797746364198,1000,0.0952352481498377,0.00972977851330445,0.0780337245989711,0.0949868936670689,0.115481269396934,-0.000644526486582114,0,0.001998001998002
MHAS,population_contribution_initial_state,702,298,1000,-0.0166485001998689,1000,-0.0283666860235672,0.0544766684091598,-0.13649135847682,-0.0275990500386704,0.0763207219089234,-0.0117181858236983,0,0.597402597402597
MHAS,population_contribution_onset,678,322,1000,-0.116434434550649,1000,-0.162991543435287,0.339211103346433,-0.887503248932864,-0.146966252606971,0.462839094857483,-0.0465571088846381,0,0.645354645354645
MHAS,population_contribution_post_difficulty_mortality,895,105,1000,-0.355074804325366,1000,-0.382694821901497,0.318627683035162,-1.00504753577495,-0.372819796096153,0.222822207764712,-0.0276200175761309,0,0.211788211788212
MHAS,population_contribution_pre_difficulty_mortality,931,69,1000,-0.523353044042803,1000,-0.519817463174591,0.344834111506458,-1.20141949671948,-0.522076268962518,0.12573293583782,0.00353558086821215,0,0.13986013986014
MHAS,population_contribution_recovery,207,793,1000,0.191525377142627,1000,0.227262595134047,0.276649573234729,-0.324722141877064,0.223676010086347,0.771627060061597,0.0357372179914202,0,0.415584415584416
MHAS,population_contribution_relapse,210,790,1000,0.251244262769764,1000,0.263300647891766,0.316054732239047,-0.34719566945283,0.274675620930367,0.880452895253123,0.0120563851220015,0,0.421578421578422
MHAS,population_fdfle_gap,820,180,1000,-0.568741143206296,1000,-0.603307271509129,0.683670065137919,-1.99436884599469,-0.606225886341976,0.836053937413777,-0.0345661283028333,0,0.361638361638362
MHAS,population_high_difficulty_years,0,1000,1000,5.93265207204834,1000,5.92026740754275,0.471430659955933,4.99282542994658,5.90578910203126,6.85287693628364,-0.0123846645055874,0,0.001998001998002
MHAS,population_high_fdfle,0,1000,1000,18.0134589943963,1000,18.0237527874047,0.536326797611331,16.9901599789553,18.0085127917052,19.1445009399195,0.0102937930083762,0,0.001998001998002
MHAS,population_high_fdfle_percent,0,1000,1000,75.2249872407813,1000,75.2887205223794,1.64026120775188,72.0763467654034,75.3095590872298,78.5543070283509,0.0637332815980756,0,0.001998001998002
MHAS,population_high_tle,0,1000,1000,23.9461110664446,1000,23.9440201949474,0.67135227543287,22.7002332794732,23.9143677272054,25.3429704633552,-0.00209087149717391,0,0.001998001998002
MHAS,population_low_difficulty_years,0,1000,1000,5.02497406534384,1000,4.99518692972492,0.385964868417904,4.2710097890301,4.98308748190974,5.77981398025616,-0.0297871356189194,0,0.001998001998002
MHAS,population_low_fdfle,0,1000,1000,17.44471785119,1000,17.4204455158955,0.509083646909849,16.4501765741104,17.3870801375807,18.484374097485,-0.0242723352944552,0,0.001998001998002
MHAS,population_low_fdfle_percent,0,1000,1000,77.6366579301146,1000,77.7295018905549,1.37870568836557,74.9266496151432,77.7816899252936,80.290630402725,0.0928439604402911,0,0.001998001998002
MHAS,population_low_tle,0,1000,1000,22.4696919165338,1000,22.4156324456205,0.67172349215149,21.1500635679656,22.3873814968979,23.7629886824274,-0.0540594709133373,0,0.001998001998002
MHAS,population_recovery_relapse,129,871,1000,0.442769639912391,1000,0.490563243025813,0.445359095253815,-0.383310553943115,0.488998006926874,1.37635030033915,0.0477936031134216,0,0.25974025974026
