"source_role","source_path","variable","storage_class","variable_label","value_labels"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s20","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 20 Preload XChildName[20]=20"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s21","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 21 Preload XChildName[21]=21"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s22","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 22 Preload XChildName[22]=22"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s23","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 23 Preload XChildName[23]=23"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s24","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 24 Preload XChildName[24]=24"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s25","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 25 Preload XChildName[25]=25"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s26","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 26 Other Child[26]=26"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s27","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 27 Other Child[27]=27"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s28","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 28 Other Child[28]=28"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s29","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 29 Other Child[29]=29"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s30","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 30 Other Child[30]=30"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s31","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 31 Other Child[31]=31"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s32","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 32 Other Child[32]=32"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s33","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 33 Other Child[33]=33"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s34","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 34 Other Child[34]=34"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s35","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 35 Other Child[35]=35"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s1","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 1 Preload XSibName[1]=1"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s2","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 2 Preload XSibName[2]=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s3","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 3 Preload XSibName[3]=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s4","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 4 Preload XSibName[4]=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s5","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 5 Preload XSibName[5]=5"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s6","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 6 Preload XSibName[6]=6"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s7","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 7 Preload XSibName[7]=7"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s8","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 8 Preload XSibName[8]=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s9","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 9 Preload XSibName[9]=9"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s10","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 10 Preload XSibName[10]=10"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s11","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 11 Preload XSibName[11]=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s12","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 12 Preload XSibName[12]=12"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s13","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 13 Preload XSibName[13]=13"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s14","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 14 Preload XSibName[14]=14"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s15","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 15 Preload XSibName[15]=15"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s16","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 16 Preload XSibName[16]=16"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s17","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 17 Preload XSibName[17]=17"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s18","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 18 Preload XSibName[18]=18"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s19","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 19 Preload XSibName[19]=19"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s20","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 20 Preload XSibName[20]=20"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s21","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 21 Preload XSibName[21]=21"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s22","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 22 Preload XSibName[22]=22"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s23","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 23 Preload XSibName[23]=23"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s24","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 24 Preload XSibName[24]=24"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s25","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 25 Preload XSibName[25]=25"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s26","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 26 Preload XSibName[26]=26"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s27","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 27 Preload XSibName[27]=27"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s28","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 28 Preload XSibName[28]=28"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s29","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 29 Preload XSibName[29]=29"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s30","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 30 Preload XSibName[30]=30"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s31","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 31 Other Sibling[31]=31"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s32","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 32 Other Sibling[32]=32"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s33","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 33 Other Sibling[33]=33"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s34","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 34 Other Sibling[34]=34"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s35","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 35 Other Sibling[35]=35"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s36","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 36 Other Sibling[36]=36"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s37","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 37 Other Sibling[37]=37"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s38","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 38 Other Sibling[38]=38"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s39","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 39 Other Sibling[39]=39"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db040_s40","haven_labelled/vctrs_vctr/double","Which Sibling's Family Will Help You","0 No=0 | 40 Other Sibling[40]=40"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db041","numeric","Number of Relatives Help in Person",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db042","numeric","Number of Others Who Help in Person",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db044","haven_labelled/vctrs_vctr/double","Can't Do Household Work Because of Disability or Health","1 I Can't Do at All=1 | 2 I Can't Do for Long Time=2 | 3 I Have No Problem=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db047","haven_labelled/vctrs_vctr/double","Main Reason for Proxy","1 Respondent Has Serious Physical Handicaps=1 | 2 Respondent Has Serious Mental Handicaps=2 | 3 Respondent Has Rejected this Interview=3 | 4 Others, Please Specify=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc001","haven_labelled/vctrs_vctr/double","Checking Year","1 Correct=1 | 2 Error=2 | 997 Don't Know=997 | 999 Refused=999"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc003","haven_labelled/vctrs_vctr/double","Checking Date","1 Correct=1 | 2 Error=2 | 997 Don't Know=997 | 999 Refused=999"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc005","haven_labelled/vctrs_vctr/double","Checking Month","1 Correct=1 | 2 Error=2 | 997 Don't Know=997 | 999 Refused=999"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc029_s1","haven_labelled/vctrs_vctr/double","Things Happened during Respondent Interview","0 No=0 | 1 R Had Poor Eysight=1 | 2 R Had Poor Hearing and Didn't Wear Hearing Aid=2 | 3 R Wore Hearing Aid=3 | 4 R Had Tremor Hand, Which Interfered Some Tests=4 | 5 Interview Was Interfered by Other Affairs or Noisy=5 | 6 Quality Not Good for Emotion Problems of R=6 | 7 Others, Please Specify=7 | 8 None of the Above=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc029_s2","haven_labelled/vctrs_vctr/double","Things Happened during Respondent Interview","0 No=0 | 1 R Had Poor Eysight=1 | 2 R Had Poor Hearing and Didn't Wear Hearing Aid=2 | 3 R Wore Hearing Aid=3 | 4 R Had Tremor Hand, Which Interfered Some Tests=4 | 5 Interview Was Interfered by Other Affairs or Noisy=5 | 6 Quality Not Good for Emotion Problems of R=6 | 7 Others, Please Specify=7 | 8 None of the Above=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc029_s3","haven_labelled/vctrs_vctr/double","Things Happened during Respondent Interview","0 No=0 | 1 R Had Poor Eysight=1 | 2 R Had Poor Hearing and Didn't Wear Hearing Aid=2 | 3 R Wore Hearing Aid=3 | 4 R Had Tremor Hand, Which Interfered Some Tests=4 | 5 Interview Was Interfered by Other Affairs or Noisy=5 | 6 Quality Not Good for Emotion Problems of R=6 | 7 Others, Please Specify=7 | 8 None of the Above=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc029_s4","haven_labelled/vctrs_vctr/double","Things Happened during Respondent Interview","0 No=0 | 1 R Had Poor Eysight=1 | 2 R Had Poor Hearing and Didn't Wear Hearing Aid=2 | 3 R Wore Hearing Aid=3 | 4 R Had Tremor Hand, Which Interfered Some Tests=4 | 5 Interview Was Interfered by Other Affairs or Noisy=5 | 6 Quality Not Good for Emotion Problems of R=6 | 7 Others, Please Specify=7 | 8 None of the Above=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc029_s5","haven_labelled/vctrs_vctr/double","Things Happened during Respondent Interview","0 No=0 | 1 R Had Poor Eysight=1 | 2 R Had Poor Hearing and Didn't Wear Hearing Aid=2 | 3 R Wore Hearing Aid=3 | 4 R Had Tremor Hand, Which Interfered Some Tests=4 | 5 Interview Was Interfered by Other Affairs or Noisy=5 | 6 Quality Not Good for Emotion Problems of R=6 | 7 Others, Please Specify=7 | 8 None of the Above=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc029_s6","haven_labelled/vctrs_vctr/double","Things Happened during Respondent Interview","0 No=0 | 1 R Had Poor Eysight=1 | 2 R Had Poor Hearing and Didn't Wear Hearing Aid=2 | 3 R Wore Hearing Aid=3 | 4 R Had Tremor Hand, Which Interfered Some Tests=4 | 5 Interview Was Interfered by Other Affairs or Noisy=5 | 6 Quality Not Good for Emotion Problems of R=6 | 7 Others, Please Specify=7 | 8 None of the Above=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc029_s7","haven_labelled/vctrs_vctr/double","Things Happened during Respondent Interview","0 No=0 | 1 R Had Poor Eysight=1 | 2 R Had Poor Hearing and Didn't Wear Hearing Aid=2 | 3 R Wore Hearing Aid=3 | 4 R Had Tremor Hand, Which Interfered Some Tests=4 | 5 Interview Was Interfered by Other Affairs or Noisy=5 | 6 Quality Not Good for Emotion Problems of R=6 | 7 Others, Please Specify=7 | 8 None of the Above=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","dc029_s8","haven_labelled/vctrs_vctr/double","Things Happened during Respondent Interview","0 No=0 | 1 R Had Poor Eysight=1 | 2 R Had Poor Hearing and Didn't Wear Hearing Aid=2 | 3 R Wore Hearing Aid=3 | 4 R Had Tremor Hand, Which Interfered Some Tests=4 | 5 Interview Was Interfered by Other Affairs or Noisy=5 | 6 Quality Not Good for Emotion Problems of R=6 | 7 Others, Please Specify=7 | 8 None of the Above=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","xsoctype_3_","character","Provided Help to Family, Friends, or Neighbors Who Do Not Live With You",""
